Distance Metric,euclidean
D1heart.csv,3,0.7951612903225806,0.8312523634775957,0.8113970588235293,0.8077571984702713
D2heartoutcomes.csv,9,0.8063218390804598,0.7283585858585859,0.6411111111111111,0.6746224630202958
D3diabetes.csv,9,0.756578947368421,0.6827265760555234,0.5786324786324786,0.6227089013747565
D4Heart_Disease_Prediction.csv,5,0.8333333333333334,0.8315384615384616,0.7916666666666667,0.8050707070707072
D5kidney_disease.csv,1,1.0,1.0,1.0,1.0
D6kidney_disease.csv,3,0.975,0.9810541310541311,0.9800000000000001,0.979982377566411
D7diabetes.csv,9,0.756578947368421,0.6827265760555234,0.5786324786324786,0.6227089013747565
D8Breast_cancer_data.csv,7,0.9331453634085213,0.9397811174763635,0.9576984126984127,0.9473729151295371
Average precision,0.8346797264395233
Best Distance Formula,euclidean
Highest Accuracy,0.8346797264395233
Time taken: 1967.2844417095184
